hhid,pid,wave,year,p_age,p_econstat,p_edu,p_employ_type,p_firm_size,p_hours,p_ind2000,p_ind2007,p_ind2017,p_job_begin,p_job_status,p_jobfam2000,p_jobfam2007,p_jobfam2017,p_jobtype,p_married,p_region,p_rel,p_religion,p_sample09,p_sample18,p_sample98,p_sex,p_wage,p_weight09_c,p_weight09_l,p_weight18_c,p_weight18_l,p_weight98_c,p_weight98_l
203899,20389903,23,2020,34,1,3,1,1,40,521,471,471,2011m2,3,530,530,532,1,2,8,22,1,3,1,3,2,150,,,2575.1279,2731.238,,
203900,20390001,23,2020,47,1,6,1,1,40,919,949,949,2017m3,1,311,312,312,1,2,8,10,1,3,1,3,1,500,,,2696.1028,2644.1694,,
203900,20390002,23,2020,39,1,6,1,,40,801,851,851,2015m3,1,153,252,252,1,2,8,20,1,3,1,3,2,300,,,2829.4814,2734.562,,
203901,20390101,23,2020,86,3,1,,,,,,,,,,,,,3,8,10,2,3,1,3,2,,,,1220.7201,1364.4778,,
203902,20390201,23,2020,86,3,2,,,,,,,,,,,,,3,8,10,4,3,1,3,2,,,,1172.9054,1311.0323,,
203903,20390301,23,2020,78,3,2,,,,,,,,,,,,,3,8,6,3,3,1,3,2,,,,1671.2114,1180.4714,,
203903,20390303,23,2020,50,3,2,,,,,,,,,,,,,1,8,10,1,3,1,3,1,,,,1755.3486,2563.2705,,
203904,20390401,23,2020,64,1,3,1,2,84,702,682,682,2018m4,3,912,942,942,1,2,8,10,3,3,1,3,1,280,,,1585.5968,1788.8892,,
203904,20390402,23,2020,62,1,3,1,,40,939,969,969,2018m10,2,411,421,421,1,2,8,20,3,3,1,3,2,180,,,1606.0383,1624.1505,,
203905,20390501,23,2020,72,1,2,2,,50,602,492,492,2008m7,4,842,873,873,2,3,8,10,1,3,1,3,1,120,,,950.57599,998.89209,,
203906,20390601,23,2020,39,1,5,1,6,48,851,861,861,2014m8,1,143,243,243,1,1,8,10,1,3,1,3,1,250,,,1829.5106,1753.4299,,
203906,20390602,23,2020,68,3,3,,,,,,,,,,,,,2,8,5,1,3,1,3,1,,,,1566.3882,1779.9259,,
203906,20390603,23,2020,66,3,3,,,,,,,,,,,,,2,8,6,2,3,1,3,2,,,,1586.582,1518.2423,,
203907,20390701,23,2020,58,3,3,,,,,,,,,,,,,3,5,10,2,3,1,3,2,,,,2283.3811,2402.6921,,
203908,20390802,23,2020,53,1,5,2,1,60,552,562,562,2017m6,4,421,441,441,2,2,5,20,3,3,1,3,2,200,,,2249.8831,2428.6372,,
203908,20390805,23,2020,19,3,4,,,,,,,,,,,,,1,5,13,3,3,1,3,1,,,,2433.0862,2194.4988,,
203909,20390902,23,2020,36,3,3,,,,,,,,,,,,,2,5,20,3,3,1,3,2,,,,2136.9624,2252.6694,,
203910,20391001,23,2020,72,3,2,,,,,,,,,,,,,3,5,10,1,3,1,3,1,,,,1359.8768,1344.0323,,
203911,20391101,23,2020,56,1,3,1,1,60,922,952,952,2019m6,1,731,751,751,1,2,5,10,1,3,1,3,1,317,,,1906.5477,1776.9679,,
203911,20391102,23,2020,49,1,3,1,,13,802,852,852,2013m3,2,911,952,952,1,2,5,20,1,3,1,3,2,40,,,1696.3103,1752.7258,,
203911,20391103,23,2020,19,1,3,1,6,40,321,261,261,2020m2,1,829,863,863,1,1,5,11,1,3,1,3,2,170,,,1572.9915,1659.4471,,
203911,20391104,23,2020,17,3,2,,,,,,,,,,,,,1,5,12,1,3,1,3,1,,,,2005.3608,2099.1682,,
203912,20391201,23,2020,66,1,2,1,,40,528,479,479,2020m6,1,513,530,532,1,2,5,20,3,3,1,3,2,100,,,1391.5675,1466.5321,,
203912,20391202,23,2020,75,3,3,,,,,,,,,,,,,2,5,10,3,3,1,3,1,,,,1499.7024,1452.7328,,
203913,20391301,23,2020,82,3,1,,,,,,,,,,,,,3,5,6,3,3,1,3,2,,,,1538.5168,1593.8168,,
203914,20391401,23,2020,35,1,3,1,,48,452,411,411,2018m8,1,941,910,910,1,2,8,10,1,3,1,3,1,280,,,2447.8872,2349.3,,
203914,20391402,23,2020,36,1,3,1,1,15,862,872,872,2019m11,1,271,247,247,1,2,8,20,1,3,1,3,2,65,,,2415.6104,2294.0549,,
203915,20391501,23,2020,80,3,3,,,,,,,,,,,,,2,8,10,1,3,1,3,1,,,,1206.0197,1385.9773,,
203915,20391502,23,2020,80,3,2,,,,,,,,,,,,,2,8,20,2,3,1,3,2,,,,1169.183,1184.5105,,
203916,20391601,23,2020,56,1,3,1,4,25,862,872,872,2020m5,1,411,421,421,1,2,8,10,3,3,1,3,1,100,,,1461.0315,1279.0372,,
203916,20391602,23,2020,54,1,3,1,3,40,862,872,872,2016m3,1,411,421,421,1,2,8,20,3,3,1,3,2,250,,,1460.0645,1373.1711,,
203916,20391603,23,2020,24,1,3,1,2,40,252,222,222,2018m8,2,930,930,930,1,1,8,11,3,3,1,3,2,20,,,1704.3634,1973.3248,,
203916,20391604,23,2020,21,3,3,,,,,,,,,,,,,1,8,12,3,3,1,3,1,,,,2037.7126,1576.6025,,
203917,20391701,23,2020,26,1,5,1,1,40,749,733,733,2019m1,1,235,284,284,1,1,1,10,1,3,1,3,2,250,,,4053.2856,3431.4788,,
203918,20391801,23,2020,62,3,3,,,,,,,,,,,,,2,8,20,3,3,1,3,2,,,,2042.7946,1560.808,,
203918,20391802,23,2020,32,1,6,1,2,40,862,872,872,2018m11,1,311,312,312,1,1,8,12,3,3,1,3,2,200,,,2324.5159,2962.2451,,
203918,20391804,23,2020,34,1,6,1,6,40,343,303,303,2012m1,1,316,312,312,1,1,8,11,3,3,1,3,1,400,,,2355.5757,2172.2795,,
203919,20391901,23,2020,86,3,2,,,,,,,,,,,,,2,8,10,1,3,1,3,1,,,,999.98926,1030.8743,,
203919,20391902,23,2020,84,3,2,,,,,,,,,,,,,2,8,20,3,3,1,3,2,,,,969.44556,1104.1771,,
210098,20392101,23,2020,57,1,5,1,1,40,452,411,411,2000m3,1,23,141,141,1,1,1,10,1,3,2,3,1,400,,,1343.3484,1447.7623,,
203921,20392102,23,2020,82,3,1,,,,,,,,,,,,,3,1,10,3,3,1,3,2,,,,1236.6865,1311.3778,,
203922,20392201,23,2020,78,3,2,,,,,,,,,,,,,3,8,10,1,3,1,3,2,,,,1712.3866,1231.2836,,
203922,20392202,23,2020,45,3,3,,,,,,,,,,,,,1,8,14,1,3,1,3,1,,,,2047.1875,2650.3242,,
203923,20392301,23,2020,75,3,2,,,,,,,,,,,,,3,1,10,3,3,1,3,1,,,,835.34052,892.37677,,
203924,20392401,23,2020,85,3,2,,,,,,,,,,,,,3,1,10,2,3,1,3,2,,,,1074.2833,1139.166,,
203925,20392501,23,2020,85,3,1,,,,,,,,,,,,,3,8,10,1,3,1,3,2,,,,903.58026,1009.9901,,
203926,20392601,23,2020,82,1,1,2,,30,11,11,11,1958m3,4,611,611,611,2,2,8,10,3,3,1,3,1,50,,,850.86584,893.58508,,
203926,20392602,23,2020,76,3,2,,,,,,,,,,,,,2,8,20,3,3,1,3,2,,,,824.87701,922.56372,,
203927,20392701,23,2020,81,1,2,2,,35,11,11,11,1965m1,4,611,611,611,2,2,8,10,3,3,1,3,1,80,,,842.01233,851.34106,,
203927,20392702,23,2020,77,3,2,,,,,,,,,,,,,2,8,20,3,3,1,3,2,,,,816.29388,946.93829,,
203928,20392801,23,2020,76,3,2,,,,,,,,,,,,,3,8,10,1,3,1,3,2,,,,1663.4277,1137.7094,,
203928,20392802,23,2020,46,1,3,1,2,40,501,451,451,2020m1,1,262,510,510,1,1,8,15,3,3,1,3,1,100,,,1988.6563,2634.1223,,
203929,20392901,23,2020,65,1,2,2,,35,517,467,467,,4,914,941,941,2,3,8,10,2,3,1,3,2,20,,,1419.9215,1518.9277,,
203930,20393001,23,2020,70,3,3,,,,,,,,,,,,,2,8,10,1,3,1,3,1,,,,1453.9261,1624.5482,,
203930,20393002,23,2020,66,3,2,,,,,,,,,,,,,2,8,20,1,3,1,3,2,,,,1554.1353,1557.2524,,
203931,20393101,23,2020,63,1,3,2,,40,181,141,141,1984m3,4,753,721,721,2,2,8,10,2,3,1,3,1,200,,,2386.8184,1711.7474,,
203931,20393102,23,2020,56,1,3,3,,24,181,141,141,1985m1,5,753,722,722,2,2,8,20,2,3,1,3,2,,,,2301.4873,2441.3723,,
203931,20393103,23,2020,30,1,5,3,,24,181,141,141,2013m1,5,753,722,722,2,1,8,13,2,3,1,3,2,,,,2750.9983,3815.3511,,
203932,20393202,23,2020,78,3,2,,,,,,,,,,,,,3,8,10,3,3,1,3,2,,,,859.13916,960.31549,,
203933,20393301,23,2020,79,1,2,2,,35,11,11,11,1968m10,4,611,611,611,2,2,8,10,2,3,1,3,1,50,,,861.63361,890.76495,,
203933,20393302,23,2020,78,1,2,3,,30,11,11,11,1965m1,5,611,611,611,2,2,8,20,2,3,1,3,2,,,,835.31586,948.80823,,
203934,20393401,23,2020,81,3,1,,,,,,,,,,,,,3,8,10,3,3,1,3,2,,,,893.39532,998.60571,,
203935,20393501,23,2020,57,1,3,1,,32,452,411,411,2008m5,3,941,910,910,1,2,8,10,1,3,1,3,1,210,,,572.48181,625.96429,,
203935,20393502,23,2020,64,3,2,,,,,,,,,,,,,2,8,20,1,3,1,3,2,,,,600.96344,1270.0571,,
203935,20393503,23,2020,79,3,2,,,,,,,,,,,,,3,8,5,1,3,1,3,1,,,,562.21393,0,,
203936,20393601,23,2020,80,1,2,2,,35,11,11,11,1960m3,4,611,611,611,2,2,8,10,1,3,1,3,1,100,,,845.20441,864.50946,,
203936,20393602,23,2020,74,1,2,3,,30,11,11,11,1971m5,5,611,611,611,2,2,8,20,1,3,1,3,2,,,,819.38849,940.27692,,
203937,20393701,23,2020,62,3,4,,,,,,,,,,,,,2,8,10,4,3,1,3,1,,,,2231.6348,2387.3157,,
203937,20393702,23,2020,54,3,3,,,,,,,,,,,,,2,8,20,4,3,1,3,2,,,,2151.8516,2442.8325,,
203938,20393801,23,2020,53,3,3,,,,,,,,,,,,,3,1,10,1,3,1,3,2,,,,3627.1104,2421.5583,,
203938,20393802,23,2020,30,1,6,1,2,40,462,422,422,2018m2,1,135,239,236,1,1,1,11,1,3,1,3,1,300,,,4778.771,5385.3086,,
203938,20393803,23,2020,28,3,5,,,,,,,,,,,,,1,1,12,1,3,1,3,2,,,,4863.2554,4931.0215,,
203939,20393901,23,2020,80,3,2,,,,,,,,,,,,,3,1,10,1,3,1,3,2,,,,1221.0674,1294.8153,,
203940,20394001,23,2020,79,3,3,,,,,,,,,,,,,2,1,10,1,3,1,3,1,,,,1094.4292,1188.7985,,
203940,20394002,23,2020,78,3,3,,,,,,,,,,,,,2,1,20,1,3,1,3,2,,,,1205.4465,1256.7755,,
203941,20394101,23,2020,38,1,6,1,1,60,212,172,172,2018m3,1,842,873,873,1,2,1,11,1,3,1,3,1,300,,,3037.0513,3270.8777,,
203941,20394102,23,2020,33,3,6,,,,,,,,,,,,,2,1,21,1,3,1,3,2,,,,2533.6357,2963.343,,
203941,20394104,23,2020,68,3,2,,,,,,,,,,,,,3,1,10,1,3,1,3,2,,,,2483.3379,1709.7129,,
203942,20394201,23,2020,66,3,3,,,,,,,,,,,,,2,1,10,3,3,1,3,1,,,,2075.3518,2104.1584,,
203942,20394202,23,2020,63,1,3,1,1,35,759,742,742,2018m3,2,911,941,941,1,2,1,20,3,3,1,3,2,150,,,1973.7283,1617.7217,,
203942,20394203,23,2020,41,3,3,,,,,,,,,,,,,1,1,11,3,3,1,3,2,,,,1984.5283,2653.4966,,
203943,20394301,23,2020,66,3,3,,,,,,,,,,,,,1,1,10,1,3,1,3,1,,,,2035.3967,2104.1584,,
203944,20394401,23,2020,56,1,3,1,1,35,701,681,681,2018m11,3,911,941,941,1,3,1,10,3,3,1,3,2,100,,,3444.3994,2404.0149,,
203944,20394402,23,2020,31,1,5,1,3,40,751,751,751,2014m3,1,311,312,312,1,1,1,11,3,3,1,3,2,180,,,3785.8291,4458.4512,,
203944,20394403,23,2020,30,1,5,1,3,40,701,681,681,2015m3,1,314,312,312,1,1,1,12,1,3,1,3,1,250,,,4538.0464,4965.4941,,
203945,20394501,23,2020,45,1,6,1,,40,761,841,841,2000m3,1,313,311,311,1,2,8,10,1,3,1,3,1,381,,,2336.1807,2413.7866,,
203945,20394502,23,2020,45,3,5,,,,,,,,,,,,,2,8,20,1,3,1,3,2,,,,2104.3406,2075.8735,,
203945,20394503,23,2020,15,3,2,,,,,,,,,,,,,1,8,11,1,3,1,3,2,,,,2528.0181,2520.3018,,
203946,20394601,23,2020,74,3,6,,,,,,,,,,,,,2,8,10,4,3,1,3,1,,,,1032.9114,1036.2607,,
203946,20394602,23,2020,73,3,3,,,,,,,,,,,,,2,8,20,4,3,1,3,2,,,,1001.3622,1169.973,,
203947,20394703,23,2020,28,1,6,1,1,40,851,862,862,2020m3,1,242,245,245,1,1,1,11,4,3,1,3,2,236,,,5072.147,4294.0386,,
203948,20394801,23,2020,70,3,2,,,,,,,,,,,,,2,8,10,1,3,1,3,1,,,,1463.0587,1606.8888,,
203948,20394802,23,2020,62,1,2,1,2,40,939,969,969,2020m1,2,411,421,421,1,2,8,20,1,3,1,3,2,120,,,1563.8973,1597.3539,,
203949,20394901,23,2020,59,1,2,2,,24,528,479,479,2003m2,4,513,530,532,2,3,5,10,1,3,1,3,1,300,,,2370.4065,2387.1079,,
203950,20395001,23,2020,86,3,2,,,,,,,,,,,,,3,8,10,1,3,1,3,1,,,,1092.1578,1147.6703,,
203951,20395101,23,2020,65,1,3,1,2,50,452,411,411,1999m2,3,713,773,783,1,2,3,10,1,3,1,3,1,250,,,2187.2839,1443.2239,,
203951,20395102,23,2020,65,3,3,,,,,,,,,,,,,2,3,20,4,3,1,3,2,,,,2606.1362,1634.642,,
203951,20395103,23,2020,27,2,6,,,,,,,,,,,,,1,3,11,1,3,1,3,1,,,,2776.418,4719.8667,,
203951,20395104,23,2020,90,3,1,,,,,,,,,,,,,3,3,6,1,3,1,3,2,,,,2206.9033,1541.3772,,
203952,20395201,23,2020,72,1,2,2,,35,603,493,493,2000m3,4,842,873,873,2,2,8,10,1,3,1,3,1,150,,,1123.1404,998.89209,,
203952,20395202,23,2020,70,3,2,,,,,,,,,,,,,2,8,20,1,3,1,3,2,,,,1088.8352,1404.0564,,
203953,20395301,23,2020,84,3,1,,,,,,,,,,,,,3,8,10,1,3,1,3,2,,,,1575.0168,1110.4063,,
203953,20395302,23,2020,56,3,3,,,,,,,,,,,,,1,8,11,1,3,1,3,1,,,,1654.3112,2634.9778,,
203953,20395303,23,2020,49,3,2,,,,,,,,,,,,,1,8,12,1,3,1,3,1,,,,1882.9596,1575.8462,,
203954,20395401,23,2020,80,3,2,,,,,,,,,,,,,3,8,10,1,3,1,3,2,,,,870.67291,973.2074,,
203955,20395501,23,2020,61,3,3,,,,,,,,,,,,,3,9,10,1,3,1,3,2,,,,2824.7681,3010.7966,,
203957,20395701,23,2020,91,3,1,,,,,,,,,,,,,3,8,10,1,3,1,3,2,,,,1620.2988,1517.2174,,
203957,20395702,23,2020,58,1,6,2,,48,552,561,561,2020m1,4,421,441,441,2,1,8,11,1,3,1,3,2,3600,,,1700.7465,2244.0332,,
203958,20395801,23,2020,55,3,2,,,,,,,,,,,,,2,1,10,1,3,1,3,1,,,,2154.1692,2550.9937,,
203958,20395802,23,2020,55,3,2,,,,,,,,,,,,,2,1,20,3,3,1,3,2,,,,1932.6587,2029.4619,,
203959,20395901,23,2020,56,1,6,1,3,40,802,852,852,2011m3,1,181,282,282,1,3,1,10,3,3,1,3,2,230,,,2339.3989,2468.3191,,
203959,20395902,23,2020,28,3,6,,,,,,,,,,,,,1,1,11,1,3,1,3,1,,,,3373.2837,2512.0027,,
203959,20395903,23,2020,20,3,3,,,,,,,,,,,,,1,1,12,1,3,1,3,1,,,,3373.2837,3389.9985,,
203960,20396001,23,2020,41,1,5,1,2,48,464,424,424,2013m3,1,131,231,231,1,3,1,10,3,3,1,3,2,350,,,1834.5229,2457.8594,,
203960,20396002,23,2020,71,3,2,,,,,,,,,,,,,3,1,6,1,3,1,3,2,,,,1822.6035,1398.222,,
203961,20396102,23,2020,43,3,3,,,,,,,,,,,,,2,1,20,1,3,1,3,2,,,,1784.3777,1872.7809,,
203963,20396301,23,2020,26,1,5,1,,32,851,861,861,2019m5,1,143,243,243,1,1,3,10,1,3,1,3,2,317,,,866.67072,2650.6021,,
203963,20396302,23,2020,56,1,5,1,,40,232,192,192,2018m5,1,316,312,312,1,2,3,5,1,3,1,3,1,500,,,1002.4114,0,,
203963,20396303,23,2020,55,1,3,1,,40,521,471,471,2015m5,1,530,530,532,1,2,3,6,1,3,1,3,2,218,,,898.3512,0,,
203964,20396401,23,2020,95,3,2,,,,,,,,,,,,,3,1,10,1,3,1,3,2,,,,1759.5226,1865.7911,,
203965,20396502,23,2020,42,1,5,1,1,45,743,721,721,2020m5,1,131,231,231,1,2,8,20,1,3,1,3,2,200,,,1869.9963,2011.1763,,
203966,20396601,23,2020,79,3,3,,,,,,,,,,,,,2,1,10,1,3,1,3,1,,,,985.547,1015.4647,,
203966,20396602,23,2020,71,3,3,,,,,,,,,,,,,2,1,20,2,3,1,3,2,,,,1085.5195,1191.943,,
203967,20396701,23,2020,59,1,3,1,6,52,702,682,682,1988m11,1,23,139,139,1,2,1,10,3,3,1,3,1,230,,,2178.271,2347.5808,,
203968,20396801,23,2020,57,1,6,1,1,44,222,181,181,2006m12,1,30,141,141,1,2,1,10,1,3,1,3,1,350,,,2526.0474,3066.5615,,
203968,20396802,23,2020,58,3,3,,,,,,,,,,,,,2,1,20,3,3,1,3,2,,,,2266.2971,2306.8816,,
203969,20396901,23,2020,57,1,2,1,1,5,528,479,479,2020m1,2,915,,,1,3,1,10,1,3,1,3,1,50,,,2945.7026,3174.6624,,
203970,20397001,23,2020,61,1,2,1,1,40,222,181,181,2018m4,2,825,892,892,1,3,1,10,2,3,1,3,2,159,,,2235.2678,2458.2634,,
203971,20397101,23,2020,43,1,6,1,,40,291,291,291,2020m6,1,831,854,854,1,2,8,10,1,3,1,3,1,110,,,2631.4463,2511.01,,
203973,20397301,23,2020,66,1,2,2,,35,551,551,551,2000m1,4,421,441,441,2,3,1,10,2,3,1,3,2,160,,,1313.5709,1444.6158,,
203974,20397401,23,2020,67,3,3,,,,,,,,,,,,,3,1,10,3,3,1,3,1,,,,1541.1659,1593.231,,
203975,20397501,23,2020,71,3,3,,,,,,,,,,,,,3,1,10,2,3,1,3,2,,,,1124.0543,1191.943,,
203976,20397601,23,2020,70,1,2,1,,35,761,841,841,2020m4,2,914,941,941,1,2,1,10,1,3,1,3,1,130,,,1292.7478,1381.0155,,
203978,20397801,23,2020,88,3,2,,,,,,,,,,,,,3,1,10,3,3,1,3,2,,,,2381.7061,1539.8701,,
203978,20397802,23,2020,57,3,3,,,,,,,,,,,,,1,1,113,3,3,1,3,1,,,,2466.8042,3696.1257,,
203979,20397901,23,2020,79,3,6,,,,,,,,,,,,,2,1,10,1,3,1,3,1,,,,1256.437,1232.7113,,
203979,20397902,23,2020,69,3,2,,,,,,,,,,,,,2,1,20,1,3,1,3,2,,,,1385.3579,1647.8744,,
203980,20398001,23,2020,82,3,1,,,,,,,,,,,,,3,12,10,2,3,1,3,2,,,,1256.265,1249.4618,,
203981,20398102,23,2020,81,3,2,,,,,,,,,,,,,3,12,10,1,3,1,3,2,,,,1209.2253,1202.6768,,
203982,20398201,23,2020,78,3,2,,,,,,,,,,,,,3,12,10,1,3,1,3,2,,,,1210.4154,1203.8605,,
203983,20398301,23,2020,71,3,2,,,,,,,,,,,,,3,12,10,1,3,1,3,2,,,,1784.5869,1774.9226,,
203984,20398401,23,2020,48,1,3,1,6,40,261,231,231,2019m3,1,311,312,312,1,2,10,20,1,3,1,3,2,278,,,3214.7859,3058.0242,,
203984,20398402,23,2020,47,1,3,1,6,40,261,231,231,2019m3,1,316,312,312,1,2,10,10,1,3,1,3,1,320,,,3519.3218,3369.6367,,
203985,20398502,23,2020,74,3,2,,,,,,,,,,,,,2,12,20,1,3,1,3,2,,,,1182.0052,1175.6041,,
203986,20398601,23,2020,92,3,3,,,,,,,,,,,,,2,12,10,1,3,1,3,1,,,,1304.2196,1578.5999,,
203986,20398602,23,2020,89,3,1,,,,,,,,,,,,,2,12,20,1,3,1,3,2,,,,1466.4297,1332.3505,,
203987,20398701,23,2020,71,1,2,2,,55,11,11,11,1974m3,4,611,611,611,2,2,12,10,3,3,1,3,1,200,,,2049.2688,2282.95,,
203989,20398901,23,2020,79,3,1,,,,,,,,,,,,,3,12,10,3,3,1,3,2,,,,1258.6543,1251.8381,,
203990,20399001,23,2020,75,1,2,1,,10,761,841,841,2019m3,2,914,941,941,1,2,6,10,1,3,1,3,1,27,,,978.10669,1010.0935,,
203990,20399002,23,2020,67,1,2,1,,10,761,841,841,2019m3,2,914,941,941,1,2,6,20,3,3,1,3,2,27,,,1189.9618,1283.1091,,
203991,20399101,23,2020,62,1,3,1,1,16,463,423,423,2018m3,2,713,762,762,1,2,6,10,1,3,1,3,1,100,,,1976.2965,2010.8846,,
203991,20399102,23,2020,57,1,3,1,1,54,552,561,561,2011m1,1,421,441,441,1,2,6,20,1,3,1,3,2,200,,,1475.4221,1600.6802,,
203991,20399104,23,2020,29,1,6,1,3,40,851,861,861,2015m3,1,143,243,243,1,1,6,12,1,3,1,3,2,200,,,1714.5306,1431.9976,,
203991,20399105,23,2020,28,1,6,1,2,54,552,561,561,2019m12,2,911,952,952,1,1,6,13,1,3,1,3,1,200,,,1992.1587,1631.5436,,
203992,20399201,23,2020,37,1,3,1,3,44,461,421,421,2016m1,1,311,312,312,1,2,6,10,1,3,1,3,1,200,,,3402.4509,3531.7776,,
203992,20399202,23,2020,35,1,3,1,1,40,862,872,872,2020m9,2,271,247,247,1,2,6,20,1,3,1,3,2,200,,,4756.3164,3700.2878,,
203993,20399301,23,2020,76,1,1,1,,10,761,841,841,2019m9,2,914,941,941,1,3,6,10,1,3,1,3,2,27,,,1326.4714,925.63635,,
203993,20399302,23,2020,51,2,3,,,,,,,,,,,,,1,6,11,1,3,1,3,1,,,,1280.4287,2082.8625,,
203994,20399401,23,2020,54,1,2,1,1,50,281,251,251,2017m9,2,821,851,851,1,3,6,10,1,3,1,3,1,250,,,1903.6072,2272.1438,,
203995,20399501,23,2020,64,3,5,,,,,,,,,,,,,2,6,10,1,3,1,3,1,,,,2389.9343,1963.5453,,
203995,20399502,23,2020,58,3,3,,,,,,,,,,,,,2,6,20,1,3,1,3,2,,,,1784.2273,2379.3579,,
203996,20399601,23,2020,59,3,3,,,,,,,,,,,,,2,12,10,1,3,1,3,1,,,,1682.0033,1911.5309,,
203996,20399602,23,2020,42,3,2,,,,,,,,,,,,,2,12,20,1,3,1,3,2,,,,1618.6259,1574.3707,,
203997,20399701,23,2020,28,1,3,1,2,52,851,862,862,2016m7,1,241,246,246,1,1,12,10,1,3,1,3,2,138,,,4269.8643,3289.6038,,
203998,20399801,23,2020,53,3,5,,,,,,,,,,,,,2,12,10,1,3,1,3,2,,,,1873.3379,1883.6987,,
203998,20399802,23,2020,56,3,3,,,,,,,,,,,,,2,12,20,1,3,1,3,1,,,,2224.3203,2702.8945,,
203999,20399901,23,2020,78,1,5,1,,12,761,841,841,2019m3,2,914,941,941,1,3,12,10,3,3,1,3,2,27,,,1112.7764,641.79706,,
203999,20399902,23,2020,46,3,3,,,,,,,,,,,,,1,12,11,3,3,1,3,1,,,,1160.0874,1563.0938,,
204000,20400001,23,2020,49,3,3,,,,,,,,,,,,,1,12,10,1,3,1,3,1,,,,1446.9969,2096.0808,,
204000,20400002,23,2020,73,3,1,,,,,,,,,,,,,3,12,6,1,3,1,3,2,,,,1387.9851,653.31091,,
204001,20400101,23,2020,62,3,3,,,,,,,,,,,,,3,12,10,1,3,1,3,2,,,,1327.621,1317.8792,,
204002,20400201,23,2020,61,1,3,1,3,52,862,872,872,2011m4,3,411,421,421,1,3,12,10,3,3,1,3,2,110,,,2132.7866,2117.1367,,
204003,20400301,23,2020,60,3,2,,,,,,,,,,,,,1,12,10,1,3,1,3,2,,,,1918.2966,2081.8606,,
204003,20400302,23,2020,48,3,3,,,,,,,,,,,,,1,12,31,1,3,1,3,1,,,,1826.5856,1571.3862,,
204004,20400401,23,2020,63,3,3,,,,,,,,,,,,,3,12,10,1,3,1,3,1,,,,1453.725,1564.2592,,
204005,20400501,23,2020,74,3,2,,,,,,,,,,,,,3,12,10,1,3,1,3,1,,,,525.18646,585.07428,,
204006,20400601,23,2020,65,1,6,1,2,40,743,721,721,2020m4,1,131,231,231,1,2,3,10,1,3,1,3,1,257,,,1584.7054,1546.7401,,
204006,20400602,23,2020,61,1,3,1,3,40,312,281,281,2015m1,1,311,312,312,1,2,3,20,2,3,1,3,2,110,,,1888.1676,2164.3818,,
204008,20400801,23,2020,60,1,6,1,,40,761,841,841,1988m5,1,291,262,262,1,2,3,10,2,3,1,3,1,570,,,2833.0256,2317.3933,,
204008,20400802,23,2020,57,1,6,2,,30,809,856,856,1998m3,4,252,254,254,2,2,3,20,2,3,1,3,2,200,,,2734.6213,2118.4778,,
204008,20400803,23,2020,30,1,6,1,6,40,660,651,651,2019m12,1,315,320,320,1,1,3,11,1,3,1,3,1,400,,,3722.9304,5159.1455,,
204009,20400901,23,2020,52,1,6,1,6,40,803,853,853,2002m3,1,151,251,251,1,2,3,10,3,3,1,3,1,575,,,2409.8701,2707.3289,,
204009,20400902,23,2020,48,1,6,1,3,16,514,464,464,2008m3,2,156,254,254,1,2,3,20,3,3,1,3,2,100,,,2455.1765,1921.3746,,
204009,20400903,23,2020,20,3,4,,,,,,,,,,,,,1,3,11,3,3,1,3,1,,,,2840.0552,2872.4404,,
204009,20400904,23,2020,18,3,2,,,,,,,,,,,,,1,3,12,3,3,1,3,1,,,,2103.5359,1755.1801,,
204010,20401001,23,2020,36,1,6,1,6,40,322,264,264,2010m2,1,132,235,234,1,2,3,10,1,3,1,3,1,750,,,3445.4519,3218.1082,,
204010,20401002,23,2020,37,1,6,1,6,40,803,853,853,2009m12,1,311,312,312,1,2,3,20,1,3,1,3,2,400,,,3443.0879,3021.3018,,
204011,20401101,23,2020,54,1,6,1,6,40,452,411,411,2015m3,1,24,120,121,1,2,3,10,2,3,1,3,1,820,,,2571.6941,2455.4741,,
204011,20401102,23,2020,52,1,6,2,,40,809,855,855,2003m3,4,156,254,254,2,2,3,20,2,3,1,3,2,400,,,2304.7268,2127.4961,,
204011,20401103,23,2020,26,1,6,1,6,40,671,661,661,2020m5,1,315,320,320,1,1,3,11,1,3,1,3,2,250,,,2223.4502,2794.7832,,
204012,20401201,23,2020,64,3,2,,,,,,,,,,,,,3,3,10,1,3,1,3,1,,,,616.22412,1365.0167,,
204012,20401202,23,2020,40,1,3,1,1,48,552,561,561,2020m5,2,911,952,952,1,1,3,11,1,3,1,3,2,150,,,676.19873,0,,
204014,20401401,23,2020,42,1,3,1,,40,452,411,411,2019m6,3,941,910,910,1,1,3,10,2,3,1,3,1,100,,,1705.859,1730.3119,,
204015,20401501,23,2020,48,1,3,1,2,54,922,952,952,2002m2,1,731,751,751,1,2,3,10,1,3,1,3,1,250,,,1680.8052,1641.9624,,
204015,20401502,23,2020,48,1,3,1,1,36,552,561,561,2015m6,2,911,952,952,1,2,3,20,1,3,1,3,2,100,,,1763.988,1886.8279,,
204016,20401601,23,2020,50,1,3,1,3,54,172,132,132,2008m5,1,732,753,753,1,2,3,10,1,3,1,3,1,250,,,861.23914,1725.1804,,
204016,20401602,23,2020,50,3,3,,,,,,,,,,,,,2,3,20,1,3,1,3,2,,,,771.83398,0,,
